round,file,fitness,instructions,normalized_fitness
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119745540725957
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119745540725957
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119745540725957
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119745540725957
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119745540725957
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119745540725957
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119745540725957
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119745540725957
313,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119745540725957
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119975262832405
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.011873840445269
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.011873840445269
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.011873840445269
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.011873840445269
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.011873840445269
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.011873840445269
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.011873840445269
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.011873840445269
314,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.011873840445269
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120496894409937
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119254658385093
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119254658385093
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119254658385093
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119254658385093
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119254658385093
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119254658385093
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119254658385093
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119254658385093
315,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119254658385093
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121159130652011
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119910067449412
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119910067449412
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119910067449412
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119910067449412
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119910067449412
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119910067449412
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119910067449412
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119910067449412
316,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119910067449412
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119975262832405
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.011873840445269
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.011873840445269
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.011873840445269
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.011873840445269
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.011873840445269
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.011873840445269
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.011873840445269
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.011873840445269
317,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.011873840445269
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120947630922693
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119700748129675
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119700748129675
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119700748129675
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119700748129675
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119700748129675
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119700748129675
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119700748129675
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119700748129675
318,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119700748129675
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120466964729259
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119225037257824
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119225037257824
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119225037257824
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119225037257824
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119225037257824
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119225037257824
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119225037257824
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119225037257824
319,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119225037257824
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119960425426663
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118723720009893
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118723720009893
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0118723720009893
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118723720009893
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0118723720009893
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0118723720009893
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118723720009893
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118723720009893
320,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118723720009893
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120422098075729
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119180633147113
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119180633147113
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119180633147113
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119180633147113
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119180633147113
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119180633147113
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119180633147113
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119180633147113
321,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119180633147113
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119827053736874
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118591723285979
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118591723285979
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118591723285979
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118591723285979
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0118591723285979
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118591723285979
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118591723285979
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118591723285979
322,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118591723285979
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.012121969507623
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119970007498125
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119970007498125
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119970007498125
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119970007498125
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119970007498125
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119970007498125
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119970007498125
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119970007498125
323,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119970007498125
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121462559479088
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120210368144252
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120210368144252
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120210368144252
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120210368144252
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120210368144252
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120210368144252
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0120210368144252
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0120210368144252
324,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120210368144252
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122552116234996
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121288692356285
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121288692356285
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121288692356285
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121288692356285
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121288692356285
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121288692356285
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0121288692356285
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0121288692356285
325,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121288692356285
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121767511925684
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120512176751192
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120512176751192
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120512176751192
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120512176751192
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120512176751192
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120512176751192
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0120512176751192
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0120512176751192
326,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120512176751192
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120872274143302
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119626168224299
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0119626168224299
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119626168224299
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119626168224299
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119626168224299
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119626168224299
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119626168224299
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119626168224299
327,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119626168224299
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119531731361675
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118299445471349
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118299445471349
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118299445471349
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118299445471349
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118299445471349
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0118299445471349
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118299445471349
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118299445471349
328,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118299445471349
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121159130652011
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119910067449412
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119910067449412
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119910067449412
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119910067449412
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119910067449412
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119910067449412
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119910067449412
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119910067449412
329,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119910067449412
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0118625412743059
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0117402470343646
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0117402470343646
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0117402470343646
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0117402470343646
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0117402470343646
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0117402470343646
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0117402470343646
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0117402470343646
330,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0117402470343646
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121159130652011
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119910067449412
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119910067449412
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119910067449412
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119910067449412
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119910067449412
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119910067449412
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119910067449412
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119910067449412
331,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119910067449412
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122552116234996
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121288692356285
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121288692356285
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121288692356285
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121288692356285
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121288692356285
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121288692356285
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0121288692356285
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0121288692356285
332,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121288692356285
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.012125
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.012
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.012
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.012
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.012
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.012
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.012
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.012
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.012
333,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.012
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120631762218629
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119388135804004
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119388135804004
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119388135804004
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119388135804004
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119388135804004
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119388135804004
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119388135804004
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119388135804004
334,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119388135804004
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122012578616352
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120754716981132
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120754716981132
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120754716981132
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120754716981132
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120754716981132
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120754716981132
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0120754716981132
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0120754716981132
335,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120754716981132
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119723525055541
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118489261910639
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118489261910639
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0118489261910639
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118489261910639
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118489261910639
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118489261910639
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118489261910639
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118489261910639
336,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118489261910639
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122012578616352
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120754716981132
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120754716981132
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120754716981132
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120754716981132
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120754716981132
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120754716981132
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0120754716981132
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0120754716981132
337,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120754716981132
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121782799748901
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120527306967984
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120527306967984
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120527306967984
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120527306967984
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120527306967984
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120527306967984
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0120527306967984
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0120527306967984
338,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120527306967984
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119901112484548
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118665018541409
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118665018541409
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0118665018541409
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118665018541409
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0118665018541409
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0118665018541409
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118665018541409
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118665018541409
339,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118665018541409
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120422098075729
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119180633147113
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119180633147113
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119180633147113
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119180633147113
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119180633147113
